id,category,iface_dx,bolt_dmax,bolt_d0,bolt_d1,bolt_d2,bolt_d3,n_support,n_load,outlier
362,other,0.8474540803985807,1.8969308982637387,0.38009572033458144,1.8969308982637387,0.2603607949024472,0.17230102085867985,423,942,False
364,block,0.44265782904778783,2.046761801713683,0.7734208318215454,2.046761801713683,0.9043924433418725,0.9092177513599596,568,709,False
365,butterfly,0.42328090098590165,1.8569606663353213,1.0956381025727018,1.8569606663353213,0.9247641687924109,1.0736116294340032,542,401,False
366,flat,6.651160819022488,1.755385766717291,1.2112316336317746,1.755385766717291,0.5183278646456462,0.21109679501991838,430,458,True
369,butterfly,3.9627207264166393,2.0091528144237256,0.5100840658776632,2.0091528144237256,0.48455468982898997,0.31559255507653633,561,310,True
371,flat,0.6585684942609428,1.8093083880235497,0.4257784768238916,1.8093083880235497,0.5867166548242684,0.2658454791781044,421,364,False
373,arch,0.9570610581703632,2.476582766699752,1.7927363367542095,2.476582766699752,1.778726270468306,1.735533039798223,1659,1765,False
374,arch,5.201806380455265,4.939571413546149,0.31575523700861075,4.939571413546149,0.31460935849985355,0.13074717316543935,464,391,True
375,arch,0.448036708140101,1.7766423343682494,0.2828632532785639,1.7766423343682494,0.27848425783588654,0.03691447325772086,455,1056,False
377,flat,0.5628469500970911,1.8032919164848331,0.39426004357476757,1.8032919164848331,0.25747690067606516,0.18183164552093992,419,356,False
378,arch,0.5440979986560331,1.8829863238245892,0.7702373285649176,1.8829863238245892,0.6275372649945448,0.5267132907835831,530,1021,False
379,flat,0.4029497953238416,7.547693733301801,7.547693733301801,7.425023338470553,4.306133269782187,4.441425826680536,899,330,True
380,block,0.21215212518617446,1.798547125742093,0.2904056205577273,1.798547125742093,0.2577392163868753,0.026008559915985635,469,733,False
382,flat,15.491917325251357,73.27159723792171,13.784956231768383,73.27159723792171,14.912413689589888,1.0369494444052976,528,317,True
383,flat,15.66940419348645,73.27337697349586,13.732445728238108,73.27337697349586,14.869691457352053,0.027984315066220615,452,314,True
384,block,0.6200166857227644,1.891888175671601,0.3180040036483394,1.891888175671601,0.2790654461863417,0.18438383470186628,431,720,False
386,flat,15.66940419348645,73.27337697349586,13.732445728238108,73.27337697349586,14.869691457352053,0.027984315066220615,452,314,True
387,flat,15.477799609677,73.25256191299773,13.70026741754013,73.25256191299773,14.90341382563903,1.0752444042122145,525,310,True
388,flat,0.38018448376372954,1.7762265483554465,0.3081180352071799,1.7762265483554465,0.3319460408058105,0.1862371632486064,441,357,False
389,arch,0.5152257309853773,1.7906751798680582,0.4411076889614143,1.7906751798680582,0.393318259347239,0.2796344650444676,1835,679,False
390,arch,0.29002005174591905,1.9037531089358386,0.42401839614496595,1.9037531089358386,0.35659986696663165,0.2690819848533685,1846,713,False
393,flat,4.915518134378618,1.3722770892520684,0.7489725571198002,1.3722770892520684,0.9794460724426878,0.6365748973059447,334,593,True
394,block,0.38698498754773963,1.8318361599585404,0.4147397568963023,1.8318361599585404,0.47740511330665913,0.1870732033583985,444,563,False
395,block,0.8475021211548859,1.7740918493512452,0.31251567041581774,1.7740918493512452,0.2346964261333563,0.17185743953811378,427,641,False
398,butterfly,0.625265215880034,2.2267869430052927,1.1093293130007826,2.2267869430052927,1.0676654035486812,1.071517801896072,648,664,False
400,beam,0.3807142751259761,1.8165160213732872,0.37609873743062033,1.8165160213732872,0.32609951151838923,0.1775553498963788,1797,1735,False
403,block,0.6675696500534944,1.7494972179654547,0.4249195115971086,1.7494972179654547,0.39980363385461565,0.23094844689932345,426,706,False
406,flat,0.4016987485652567,1.7280376506367114,0.5307099344816004,1.7280376506367114,0.44982213129128573,0.31653480735919565,597,547,False
407,flat,13.333233542914957,73.30255439291015,14.091164615502056,73.30255439291015,15.217814599162184,3.331523126194439,690,366,True
411,block,0.5370260945242166,1.803262707527837,0.266903044274904,1.803262707527837,0.3225957035568376,0.24885224457103164,426,622,False
412,other,23.271171534547054,2.3767026852321593,1.5708121806426256,2.3767026852321593,1.5859751703113456,1.5737065720574912,601,378,True
413,other,23.276404954960004,2.3727766011654707,1.5587619465409837,2.3727766011654707,1.5903568264419012,1.5749082382085415,601,378,True
415,arch,0.5709041772951762,1.7624010485396624,0.32116001809575945,1.7624010485396624,0.3433127115229416,0.19921681101200406,427,719,False
416,flat,0.7622735130207728,1.758200776157536,0.35399488763316644,1.758200776157536,0.32360509825088324,0.1811575029233094,442,673,False
417,arch,0.5648696083717758,1.7351055533113897,0.53707709555339,1.7351055533113897,0.37237985332231843,0.1907196648648758,424,775,False
418,flat,0.3117682299704256,1.8699138006484093,0.42283943821411185,1.8699138006484093,0.28443989048447804,0.2009065650964229,422,563,False
419,block,0.2905752999083152,1.8482217162147776,0.3775396288710256,1.8482217162147776,0.3224625507047406,0.20468733367557854,417,520,False
420,other,0.5539923101860893,3.791706997350218,2.8524554074613166,3.791706997350218,0.6689450547851215,0.6015347566360828,620,663,False
421,flat,0.45704904843426586,1.841261100767322,0.3584720229577027,1.841261100767322,0.33641065805942993,0.24594280581343467,431,673,False
422,flat,0.21916011296472676,1.8683556950956348,0.4075751220437884,1.8683556950956348,0.326887058292426,0.17181058900959917,437,356,False
424,block,0.45497034791865415,1.7992921021577826,0.614264627090505,1.7992921021577826,0.5725587827519399,0.5740440981522602,912,754,False
425,block,0.3937799310688431,1.8732497485109014,0.346889187942333,1.8732497485109014,0.3062796661583761,0.20339371967825437,438,331,False
427,flat,0.33601048691568197,1.7739618143776859,0.29386475055257516,1.7739618143776859,0.4499254012321164,0.22678520275094574,421,610,False
428,block,0.33359953346552235,1.9718281287460107,0.3398759972222255,1.9718281287460107,0.29171267950372803,0.11968239767576236,419,337,False
432,flat,0.524558521723414,1.8661822159039771,0.5955681206504023,1.8661822159039771,0.28444665507878286,0.2082303635678314,426,642,False
433,flat,0.4946902177279543,1.8011045029005872,0.3776190226239079,1.8011045029005872,0.29326995917879173,0.20005688243091085,435,314,False
434,flat,0.7783894407238641,1.7407245741269852,0.367107483542869,1.7407245741269852,0.27702446404646824,0.22627204171691281,425,743,False
437,block,0.4008697444661518,1.8562938828881954,0.2312878407332765,1.8562938828881954,0.319375319454319,0.22905834885622392,423,767,False
438,flat,0.6880277595883016,1.8057815701281312,0.3691746326971304,1.8057815701281312,0.3184388881058418,0.18911863299771098,429,724,False
439,flat,0.40270121925299884,1.9038282109003732,0.37679950019881353,1.9038282109003732,0.26086410030526047,0.18900972385826842,423,312,False
440,flat,0.5903312593597785,1.8679282468781777,0.39328860988573555,1.8679282468781777,0.34396614518574575,0.17425373515773068,435,355,False
441,butterfly,0.6083957129662707,1.8296624275803237,0.35432606121887483,1.8296624275803237,0.31847636495913134,0.22694260082720388,434,672,False
446,flat,5.4174290899505975,1.7875558422568316,0.36765573896711545,1.7875558422568316,0.4002390489408663,0.27483106415734465,419,366,True
447,flat,0.5035625883295849,1.905083516065223,0.7968182622432465,1.905083516065223,0.755785956421272,0.7432553473455377,369,759,False
448,beam,0.4545311752726096,1.800914742783683,0.35115919183651934,1.800914742783683,0.31104288670297675,0.2243246407627264,438,389,False
449,block,0.3783842537462642,1.7799347665682745,0.5734804722029108,1.7799347665682745,0.5639533536350467,0.27220057717070173,421,759,False
454,arch,0.6373646176090682,1.7737692683112676,0.2853882239432101,1.7737692683112676,0.33800478007269513,0.2275923465671705,430,617,False
456,beam,0.6884578633862339,1.7557428034597926,0.3390947091730127,1.7557428034597926,0.38891453438896323,0.23592490049089854,430,628,False
459,flat,0.14704911734721252,1.8004628954245872,0.35218265838408974,1.8004628954245872,0.31209222541837195,0.17586265853597874,448,647,False
460,flat,0.25136971837365185,1.8090950290048793,0.3784350687432228,1.8090950290048793,0.33588310765371476,0.24803574331822836,434,529,False
461,beam,0.685280041158717,3.581348947948045,1.9943018000661215,3.581348947948045,1.823506407048365,1.8733020184603835,797,1024,False
462,beam,0.4737829845320327,3.4278344891943697,2.0002361179511303,3.4278344891943697,1.8057093468322245,1.8863008441625568,796,819,False
464,arch,0.4454948517789569,2.0213061841826954,0.8608766758198373,2.0213061841826954,0.8082202334842519,0.778566450958142,557,677,False
465,block,0.8269501801963349,1.8006902465604129,0.3538773839550129,1.8006902465604129,0.31254932827108695,0.17693747643009824,448,599,False
466,flat,0.413548181299683,1.9175200758711681,0.4173388770338236,1.9175200758711681,0.3583347795364594,0.041764494481799995,479,316,False
471,beam,0.83844802451852,1.8343941419189342,1.353413143614915,1.8343941419189342,0.3183257925126281,0.1391866416478134,415,338,False
472,beam,0.5071023195480209,1.8285931803370823,0.35607160713262803,1.8285931803370823,0.286231591219773,0.176834207790954,437,351,False
473,butterfly,0.581897905386437,1.78595698942329,0.31564029917641284,1.78595698942329,0.22173636946772357,0.10191418541762114,466,363,False
474,block,0.29758780671550444,1.7025691117276027,0.3304928401185447,1.7025691117276027,0.3931964008040039,0.17443787373973252,431,735,False
475,block,0.4337090816318934,1.807297557012358,0.32982018184351414,1.807297557012358,0.2161040614280558,0.19996865172242811,429,748,False
476,block,0.35263402455543624,1.8970224422028819,0.3081737339850026,1.8970224422028819,0.436671053225994,0.25576564451655665,425,733,False
479,butterfly,0.6729951048508259,1.7311349558373446,0.3040493705350019,1.7311349558373446,0.17151287426070508,0.08431019735397764,784,2089,False
482,flat,0.4532327237958825,2.0562861904388536,0.5752031760314698,2.0562861904388536,0.3132513308122042,0.45025159533992315,394,1057,False
483,flat,0.4532327237958825,2.013618255394511,0.5752031760314698,2.013618255394511,0.3132513308122042,0.4093416927881129,398,1057,False
484,flat,0.4518355517611014,1.9732144521217012,0.5641598245706302,1.9732144521217012,0.3083294050965662,0.32491497818894943,390,319,False
485,block,0.4255225671434656,1.6710043013186378,0.38550294191080936,1.6710043013186378,0.3048953610519738,0.3071262667255005,418,753,False
486,butterfly,0.4262454035053199,1.7802999283410397,0.4022295796659372,1.7802999283410397,0.8695733552257238,0.9078736808121978,576,702,False
488,flat,0.2981349162367003,1.8606529796686837,0.41018330862994345,1.8606529796686837,0.41519096480321954,0.2535832607131377,429,677,False
489,flat,0.6073630324962825,1.8166340790786888,0.5280414255504498,1.8166340790786888,0.34923628142610963,0.2819338995693399,418,656,False
492,flat,0.5396060824493475,1.8193156203753427,0.366830120502812,1.8193156203753427,0.2701799807015548,0.18374386283324418,434,818,False
493,block,10.640321313774788,1.7093700736470028,0.3709359591002477,1.7093700736470028,0.31691585542051937,0.23273974219732885,432,350,True
494,flat,0.5849843484185322,1.8376757116295548,0.36814540928539685,1.8376757116295548,0.3186395353397902,0.1797930338021634,429,742,False
495,block,0.6668415336372726,1.8671618433809607,0.379549535145547,1.8671618433809607,0.3173482600104455,0.19102702136736469,428,752,False
496,butterfly,0.582410421088131,1.9844988910208534,0.8284961152071848,1.9844988910208534,1.0568005084063876,0.9019365518410799,1248,740,False
497,butterfly,0.3984469889087874,1.786977601217083,0.2796547098404082,1.786977601217083,0.33340983720613165,0.124183022327413,463,1624,False
498,butterfly,0.572251489560513,2.0906221618410354,1.4104789664042376,2.0906221618410354,1.6821090409557513,1.5382395401924667,1181,636,False
499,butterfly,0.2434330330901435,1.812328569364037,0.28798142939876514,1.812328569364037,0.382911855851997,0.1919403601992575,435,524,False
500,arch,0.7596722806013942,2.2689813042580775,1.2957363267297153,2.2689813042580775,1.2252912392052933,1.093808296010447,777,651,False
501,flat,4.211382635824644,5.6158157198326375,1.629287912557315,3.1189252349630863,5.6158157198326375,2.7887422249315064,559,314,True
504,beam,0.3975781576143957,1.8380405068019505,1.8380405068019505,1.7117656347129175,1.78489337703645,1.804908454331203,405,317,False
506,beam,0.47914092095671673,1.7643947560791076,0.373110369775579,1.7643947560791076,0.3298604489552805,0.19153470638736883,434,727,False
507,flat,0.468170116631566,1.8076594892272804,0.48595217246166716,1.8076594892272804,0.29666794319536655,0.20122710728962379,432,352,False
510,block,0.6596285874074539,1.8602437645331513,0.3951925466045456,1.8602437645331513,0.21873649815245802,0.16303256417924647,421,709,False
511,butterfly,1.1953892090719598,1.837904329046627,0.3746308703331606,1.837904329046627,0.2828411988348362,0.1598180959966908,438,639,False
512,butterfly,0.38489999783260376,1.6363667617370943,0.18221006045825905,1.6363667617370943,0.3638453839147474,0.06385740461789838,447,314,False
513,butterfly,0.44675582080200116,1.7960862028798215,0.3176600021434,1.7960862028798215,0.28144638932187016,0.10279187941176182,1856,1730,False
514,flat,0.4111786124537984,1.9562352898530257,0.6874044904700647,1.9562352898530257,0.7310508925606419,0.6425376384938778,592,350,False
515,butterfly,0.454718245688503,2.052949365638623,0.6933680798181433,2.052949365638623,0.6682239734976513,0.6645115887607131,591,334,False
517,flat,0.3803335590040547,1.7803795262501194,0.3284707296529881,1.7803795262501194,0.3689089737529937,0.3317120565719113,475,253,False
518,other,0.4374585145816301,1.6485884455384536,0.29844963612075653,1.6485884455384536,0.44391141872805734,0.4513905096940796,401,353,False
519,flat,0.6716645054528312,1.829483838020135,0.3540932210841977,1.829483838020135,0.29495811688800194,0.27666586994508735,429,718,False
520,flat,0.2554127171357709,1.6893044674989748,0.7475331889695067,1.6893044674989748,0.6002328357870046,0.4339333504599534,531,332,False
523,butterfly,0.5075370676713972,1.882635059620032,0.5186571346045104,1.882635059620032,0.369779212990608,0.37952840646141295,406,359,False
524,butterfly,0.6019704283267931,1.7785643202465387,0.5380275439978434,1.7785643202465387,0.3025978467258792,0.4040275592291965,409,751,False
525,block,0.7385781611789055,1.783942579039027,0.3657349159638828,1.783942579039027,0.29841565201124576,0.25971927604819545,424,649,False
527,block,0.29734100523861,1.838898909402604,0.3393060768334333,1.838898909402604,0.1827618307934215,0.18411175116994744,422,709,False
533,beam,0.8165015887075505,1.8025676972926092,0.3386325742594192,1.8025676972926092,0.3634545696115975,0.18594939879639866,442,408,False
534,butterfly,3.991708752465873,5.440103006403422,2.516235396850182,3.6634793671184993,5.440103006403422,2.4389585751530487,915,315,True
535,block,0.5015757904165934,1.796851639560342,0.3888209405661268,1.796851639560342,0.3055517455478735,0.16583943821984823,440,647,False
536,beam,0.535818858474353,1.7930290625555168,0.30992825334553936,1.7930290625555168,0.3031697901686762,0.07586324332334379,420,812,False
537,block,0.5455438012965635,1.7081374496912554,0.4048033319497061,1.7081374496912554,0.30418786727793135,0.21475417954130485,431,638,False
538,block,0.6765562935083275,1.8665820837303109,0.3304238087647792,1.8665820837303109,0.3080815484934133,0.25708767440753794,429,717,False
545,block,0.5376781804011481,1.793657427980842,0.4399589014801168,1.793657427980842,0.43876234992275476,0.25891833715113854,1820,719,False
546,block,0.3782850697986529,1.7325962851847538,0.3885603843451997,1.7325962851847538,0.3340557326044415,0.2345728069792601,439,653,False
547,block,0.36560447777258703,1.8874243500029513,0.7282442253022691,1.8874243500029513,0.5736103291162267,0.5605999847252415,490,668,False
548,flat,0.43066643773222446,1.8485662520050805,0.5832133078582655,1.8485662520050805,0.6206893895537798,0.2784956229655177,554,572,False
549,block,0.4453951959291197,1.8937650535082382,0.31050231028998576,1.8937650535082382,0.7860994731094405,0.3066922337503802,417,739,False
550,block,0.41803478016339385,1.7985595412333195,0.38777634195472027,1.7985595412333195,0.35626290713348857,0.17730153540207358,435,1636,False
551,flat,0.3936504502059168,1.7614867954163147,0.3617478338749993,1.7614867954163147,0.9391100630444047,0.6566963039699184,500,545,False
552,block,0.6296558893900492,1.8676168752487952,0.3685088305633363,1.8676168752487952,0.4795702681912495,0.2159087127598796,415,734,False
553,flat,0.30358289180344794,1.8744820596092748,0.6332929137539401,1.8744820596092748,0.9880767176841089,0.7962257414686587,499,642,False
554,flat,0.4112255887696039,1.932702575263258,0.3267763397223982,1.932702575263258,0.39811429546743626,0.24426555973503564,425,759,False
556,beam,0.4542464423774621,1.8611305844259642,0.37307704783371515,1.8611305844259642,0.250172150779556,0.11238048347853001,482,315,False
559,flat,0.39669637788595086,1.8013719295015227,0.31376849747159785,1.8013719295015227,0.3167320100761642,0.2105118902938895,441,583,False
560,flat,0.6695585345866476,1.731642910409239,0.3249747413010829,1.731642910409239,0.27051107550985265,0.2343562044193536,413,730,False
561,beam,0.4620975271655789,1.792880803412788,0.6389910108085708,1.792880803412788,0.5135520108473882,0.19964526488702572,449,327,False
562,beam,0.3866453233424229,1.792881682397311,0.6389910108085708,1.792881682397311,0.5135520108473882,0.19964526488702572,449,1717,False
564,flat,0.43204003615156167,1.79935666937813,0.45308559161507683,1.79935666937813,0.22519328470096714,0.11385215295670009,419,1036,False
565,flat,0.4114034531268195,1.7964566327302214,0.35518209110065135,1.7964566327302214,0.29265383975819403,0.16682593196559875,423,1026,False
566,block,0.35896352940239756,2.0450161333442476,0.7329746307809515,2.0450161333442476,0.5662205004136814,0.5347609919077482,471,646,False
569,arch,0.3521863336083151,1.8464994141456894,0.6671542266376904,1.8464994141456894,0.7127814131701437,0.5798300948375826,379,710,False
570,flat,0.298365424428086,1.7888677170067928,0.3635815705576099,1.7888677170067928,0.33496691527426037,0.17933524163325254,440,727,False
571,butterfly,4.505161015286984,5.274612432771421,2.0116181565746794,3.2905782574663966,5.274612432771421,2.572355573008931,805,315,True
572,arch,0.4346501655360055,1.8235157852878052,0.32558529424366833,1.8235157852878052,0.3186510808606037,0.2326948358877621,412,771,False
575,flat,0.442870931633911,1.8048858431299095,0.5911219857461717,1.8048858431299095,0.22176286336127046,0.18925379384441987,424,745,False
576,arch,0.3334052330611871,1.7970285944014759,0.7476083986259321,1.7970285944014759,0.7013021993653002,0.6948742159082735,361,759,False
580,flat,2.8292340639130718,2.386226347732029,1.653086941691567,2.386226347732029,1.6313905871014067,1.6180753518556497,258,311,True
586,butterfly,0.3498973695181953,1.9173499435207915,0.31827042998077787,1.9173499435207915,0.38878372129063804,0.2044495560368384,427,552,False
587,other,0.4768790620741036,1.7947767109838004,0.410248819591745,1.7947767109838004,0.43862275183788957,0.17327637348537464,428,725,False
589,flat,0.4832948095597006,2.0124778310339524,0.5619253840807208,2.0124778310339524,0.38930523008347245,0.42663524434668976,463,748,False
590,flat,0.4325247061028916,1.8106996927213956,0.3706267200134025,1.8106996927213956,0.9039312645718046,0.8588241142106743,1558,355,False
592,block,0.42699890980196276,1.8744137425393472,0.33048521015372384,1.8744137425393472,0.25527261847032173,0.21318854722708003,425,738,False
595,arch,7.591502283643565,4.797273933126252,0.4973065234745813,2.9696507857101935,4.797273933126252,0.32104136969066666,398,462,True
596,flat,0.39279318385855816,2.841662179537999,2.296094754258181,2.841662179537999,2.252067949678663,2.2415192364824144,606,545,False
597,arch,0.4832948095597006,2.0124778310339524,0.5619253840807208,2.0124778310339524,0.38930523008347245,0.42663524434668976,463,748,False
598,flat,2.8347600101794135,2.4022240531056425,1.627349323441139,2.4022240531056425,1.6420659739468635,1.6060307126878621,254,315,True
600,beam,1.391034442332842,1.8739794461402044,0.4054790629684167,1.8739794461402044,0.44495540151979274,0.5071788531376293,482,363,False
601,flat,17.944061420616162,73.36061259450123,14.379573225297241,73.36061259450123,15.40938540569849,4.196067405962143,754,366,True
605,butterfly,0.39529957038661967,1.8211286673732292,0.34762905506776165,1.8211286673732292,0.31603938487811495,0.1921241194520698,1971,1765,False
606,flat,0.4538728903604651,2.161987970304063,1.266292389831004,2.161987970304063,1.2678939802890228,1.20750737790886,292,335,False
610,block,0.9277154140269006,1.8026694960156873,0.3635456819736435,1.8026694960156873,0.3222043949908562,0.1932339317145659,448,621,False
611,beam,0.4844207499455513,1.7349859494693536,0.6895653563583343,1.7349859494693536,0.2545958930811321,0.33635496942768833,742,655,False
614,flat,5.086443094651112,7.32161257856256,7.32161257856256,6.904677258758927,7.028228961287903,6.678885660446675,970,659,True
615,block,0.4728595783750412,1.7876346577792939,0.49381864773219225,1.7876346577792939,0.3465771826117797,0.3218180518695027,434,683,False
616,flat,0.48017917319030257,1.7184628261991288,0.277111786516021,1.7184628261991288,0.3093044376904107,0.161109795776683,439,1101,False
623,beam,0.3791216757710341,1.7907603705322264,0.2752502195569095,1.7907603705322264,0.3838784082084501,0.19952071883721792,442,747,False
624,flat,0.3717167021089836,1.8934525321052502,0.6041526519751469,1.8934525321052502,0.34606181538330316,0.284732122305769,682,768,False
625,beam,0.3802007179634975,1.7315283151934857,0.6961894291903117,1.7315283151934857,0.25464985854043826,0.29865185000047506,743,624,False
626,flat,0.429022047453878,3.231104674211074,2.752386522048625,3.231104674211074,2.7395269354373246,2.7321667229500943,1010,897,False
628,arch,0.42880182026131625,1.8345024489648591,0.382117753756575,1.8345024489648591,0.44439619989298185,0.08444795873616483,1858,673,False
630,beam,0.6529541033802401,1.8506850636886676,0.39593234995211035,1.8506850636886676,0.2923270199584623,0.10447038385517797,484,313,False
631,beam,0.3121540469070773,1.7978455089154783,0.6431218227156662,1.7978455089154783,0.8205144818081203,0.6153006790485415,489,331,False
633,block,0.4061653596452087,1.8217781049092432,0.438922596269833,1.8217781049092432,0.40786362310943175,0.27673769343827065,426,676,False
634,block,0.3467905327297907,1.9420547333534928,0.760749877243476,1.9420547333534928,0.7009274389064679,0.6782529699109076,579,760,False
